Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub Category,Product Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Profit Margin,Payment Mode,Shipping Mode
ORD-20235401,2024-02-05,2024-02-10,CUST-2348,Customer 2348,Corporate,France,State_18,City_4,Central,PROD-TEC-2302,Technology,Phones,Phones Product 50,11,239.74,0.27,1925.11,1083.94,841.17,0.4369,Debit Card,Second Class
ORD-20235402,2025-10-27,2025-10-31,CUST-2884,Customer 2884,Consumer,Germany,State_22,City_46,North,PROD-OFF-2445,Office Supplies,Art,Art Product 34,8,39.11,0.2,250.3,158.0,92.3,0.3688,PayPal,First Class
ORD-20235403,2024-06-22,2024-06-28,CUST-7333,Customer 7333,Consumer,France,State_26,City_13,South,PROD-FUR-4731,Furniture,Labels,Labels Product 12,11,475.7,0.03,5075.72,3925.18,1150.54,0.2267,Bank Transfer,Second Class
ORD-20235404,2024-10-29,2024-11-02,CUST-6821,Customer 6821,Home Office,France,State_33,City_27,North,PROD-TEC-3219,Technology,Machines,Machines Product 43,7,351.72,0.01,2437.42,1304.86,1132.56,0.4647,Cash on Delivery,First Class
ORD-20235405,2025-05-14,2025-05-21,CUST-9051,Customer 9051,Corporate,France,State_5,City_18,North,PROD-OFF-8408,Office Supplies,Storage,Storage Product 22,7,345.2,0.28,1739.81,1319.08,420.73,0.2418,Bank Transfer,Same Day
ORD-20235406,2025-07-22,2025-07-23,CUST-4204,Customer 4204,Consumer,France,State_24,City_38,East,PROD-OFF-5620,Office Supplies,Paper,Paper Product 2,12,421.4,0.27,3691.46,1600.39,2091.07,0.5665,Cash on Delivery,Standard Class
ORD-20235407,2024-06-19,2024-06-22,CUST-8049,Customer 8049,Corporate,United States,State_49,City_64,East,PROD-TEC-2317,Technology,Phones,Phones Product 33,5,369.21,0.25,1384.54,920.66,463.88,0.335,Debit Card,Standard Class
ORD-20235408,2023-03-05,2023-03-07,CUST-8775,Customer 8775,Corporate,United Kingdom,State_31,City_62,East,PROD-OFF-5243,Office Supplies,Fasteners,Fasteners Product 50,11,43.56,0.02,469.58,239.59,229.99,0.4898,Credit Card,Second Class
ORD-20235409,2025-03-17,2025-03-19,CUST-3766,Customer 3766,Corporate,United States,State_36,City_62,East,PROD-OFF-9676,Office Supplies,Supplies,Supplies Product 48,10,271.26,0.07,2522.72,1959.0,563.72,0.2235,Credit Card,Standard Class
ORD-20235410,2025-02-22,2025-02-27,CUST-7117,Customer 7117,Home Office,Australia,State_23,City_46,Central,PROD-FUR-2129,Furniture,Chairs,Chairs Product 17,14,233.36,0.23,2515.62,2009.58,506.04,0.2012,PayPal,Standard Class
ORD-20235411,2025-02-10,2025-02-11,CUST-5476,Customer 5476,Home Office,United States,State_22,City_95,North,PROD-TEC-2780,Technology,Copiers,Copiers Product 42,14,238.27,0.2,2668.62,1191.78,1476.84,0.5534,Debit Card,Same Day
ORD-20235412,2025-02-22,2025-02-26,CUST-5129,Customer 5129,Consumer,United Kingdom,State_50,City_42,Central,PROD-OFF-1553,Office Supplies,Appliances,Appliances Product 27,12,7.45,0.16,75.1,42.65,32.45,0.4321,Cash on Delivery,First Class
ORD-20235413,2023-06-16,2023-06-23,CUST-1156,Customer 1156,Corporate,Germany,State_12,City_7,East,PROD-TEC-4704,Technology,Machines,Machines Product 7,6,381.68,0.2,1832.06,1054.05,778.01,0.4247,PayPal,Standard Class
ORD-20235414,2025-11-06,2025-11-13,CUST-4297,Customer 4297,Consumer,Canada,State_36,City_59,South,PROD-FUR-4088,Furniture,Tables,Tables Product 28,15,217.42,0.03,3163.46,1732.88,1430.58,0.4522,Bank Transfer,First Class
ORD-20235415,2024-10-15,2024-10-20,CUST-4121,Customer 4121,Home Office,United States,State_15,City_57,East,PROD-TEC-8007,Technology,Machines,Machines Product 36,15,454.71,0.24,5183.69,2110.52,3073.17,0.5929,Debit Card,Second Class
ORD-20235416,2023-10-27,2023-10-28,CUST-3160,Customer 3160,Corporate,Canada,State_5,City_47,Central,PROD-FUR-5271,Furniture,Furnishings,Furnishings Product 50,5,10.31,0.17,42.79,26.12,16.67,0.3896,Debit Card,Standard Class
ORD-20235417,2023-03-15,2023-03-21,CUST-5216,Customer 5216,Consumer,Australia,State_4,City_78,Central,PROD-TEC-8245,Technology,Phones,Phones Product 9,5,188.64,0.23,726.26,392.85,333.41,0.4591,Bank Transfer,Standard Class
ORD-20235418,2025-08-25,2025-08-30,CUST-4867,Customer 4867,Home Office,United Kingdom,State_39,City_20,East,PROD-FUR-1197,Furniture,Labels,Labels Product 39,15,141.14,0.07,1968.9,1406.64,562.26,0.2856,Bank Transfer,Same Day
ORD-20235419,2024-08-25,2024-08-31,CUST-9227,Customer 9227,Corporate,France,State_2,City_81,West,PROD-OFF-4231,Office Supplies,Fasteners,Fasteners Product 3,8,46.58,0.06,350.28,165.86,184.42,0.5265,Bank Transfer,Standard Class
ORD-20235420,2025-02-08,2025-02-09,CUST-5900,Customer 5900,Corporate,United States,State_40,City_65,West,PROD-FUR-6361,Furniture,Bookcases,Bookcases Product 17,2,492.32,0.13,856.64,517.69,338.95,0.3957,Credit Card,Second Class
ORD-20235421,2024-05-23,2024-05-29,CUST-5326,Customer 5326,Corporate,Australia,State_25,City_12,West,PROD-TEC-6608,Technology,Accessories,Accessories Product 19,1,390.74,0.23,300.87,211.06,89.81,0.2985,Credit Card,Same Day
ORD-20235422,2024-11-09,2024-11-13,CUST-2297,Customer 2297,Consumer,Canada,State_43,City_10,North,PROD-OFF-3104,Office Supplies,Appliances,Appliances Product 3,5,103.78,0.12,456.63,258.92,197.71,0.433,Credit Card,First Class
ORD-20235423,2024-01-21,2024-01-28,CUST-3719,Customer 3719,Consumer,Australia,State_12,City_82,Central,PROD-TEC-3442,Technology,Machines,Machines Product 46,2,18.77,0.1,33.79,21.12,12.67,0.375,Debit Card,First Class
ORD-20235424,2023-06-03,2023-06-09,CUST-5174,Customer 5174,Consumer,United States,State_1,City_99,West,PROD-FUR-4173,Furniture,Labels,Labels Product 5,11,273.34,0.06,2826.34,1498.11,1328.23,0.4699,Debit Card,Same Day
ORD-20235425,2025-01-05,2025-01-07,CUST-5669,Customer 5669,Corporate,France,State_21,City_72,Central,PROD-OFF-7246,Office Supplies,Storage,Storage Product 18,2,159.55,0.12,280.81,149.95,130.86,0.466,PayPal,Standard Class
ORD-20235426,2025-07-29,2025-08-01,CUST-1919,Customer 1919,Home Office,Germany,State_8,City_29,North,PROD-TEC-1185,Technology,Phones,Phones Product 12,14,233.1,0.27,2382.28,1033.07,1349.21,0.5664,Credit Card,Standard Class
ORD-20235427,2025-02-25,2025-02-28,CUST-5730,Customer 5730,Consumer,Canada,State_17,City_5,Central,PROD-FUR-2510,Furniture,Chairs,Chairs Product 49,6,147.23,0.12,777.37,396.03,381.34,0.4906,Bank Transfer,Same Day
ORD-20235428,2023-01-23,2023-01-28,CUST-6968,Customer 6968,Corporate,United States,State_30,City_62,East,PROD-FUR-5051,Furniture,Bookcases,Bookcases Product 7,11,377.16,0.18,3401.98,1856.64,1545.34,0.4542,Bank Transfer,Standard Class
ORD-20235429,2024-05-27,2024-06-03,CUST-3943,Customer 3943,Corporate,Australia,State_17,City_57,South,PROD-TEC-8133,Technology,Accessories,Accessories Product 6,13,418.07,0.17,4510.98,2550.19,1960.79,0.4347,Debit Card,Standard Class
ORD-20235430,2024-05-13,2024-05-16,CUST-6845,Customer 6845,Home Office,Canada,State_42,City_16,North,PROD-TEC-5996,Technology,Machines,Machines Product 31,2,475.69,0.22,742.08,505.02,237.06,0.3195,Debit Card,Standard Class
ORD-20235431,2023-04-29,2023-05-05,CUST-6583,Customer 6583,Consumer,France,State_47,City_38,South,PROD-TEC-3499,Technology,Accessories,Accessories Product 21,6,91.51,0.25,411.8,262.25,149.55,0.3632,Credit Card,First Class
ORD-20235432,2024-12-06,2024-12-11,CUST-1603,Customer 1603,Consumer,United States,State_32,City_97,North,PROD-TEC-2077,Technology,Copiers,Copiers Product 49,3,145.56,0.28,314.41,162.82,151.59,0.4821,Debit Card,Same Day
ORD-20235433,2023-10-08,2023-10-11,CUST-1430,Customer 1430,Consumer,Australia,State_49,City_31,North,PROD-FUR-1662,Furniture,Labels,Labels Product 5,10,470.18,0.2,3761.44,1608.8,2152.64,0.5723,Bank Transfer,Same Day
ORD-20235434,2025-09-22,2025-09-28,CUST-3643,Customer 3643,Corporate,France,State_23,City_48,Central,PROD-OFF-9590,Office Supplies,Art,Art Product 12,12,338.22,0.16,3409.26,2391.52,1017.74,0.2985,Cash on Delivery,Second Class
ORD-20235435,2023-02-19,2023-02-25,CUST-3301,Customer 3301,Home Office,United Kingdom,State_48,City_41,West,PROD-TEC-7978,Technology,Phones,Phones Product 32,11,461.74,0.3,3555.4,1847.85,1707.55,0.4803,Debit Card,Standard Class
ORD-20235436,2025-06-26,2025-06-29,CUST-1720,Customer 1720,Home Office,Australia,State_6,City_82,West,PROD-TEC-1150,Technology,Machines,Machines Product 50,5,448.19,0.14,1927.22,1345.18,582.04,0.302,Bank Transfer,Standard Class
ORD-20235437,2023-12-27,2023-12-28,CUST-3938,Customer 3938,Home Office,Canada,State_8,City_38,East,PROD-FUR-5920,Furniture,Tables,Tables Product 27,15,311.99,0.22,3650.28,2617.68,1032.6,0.2829,Cash on Delivery,Same Day
ORD-20235438,2023-12-08,2023-12-13,CUST-6754,Customer 6754,Corporate,Canada,State_18,City_100,North,PROD-FUR-2586,Furniture,Chairs,Chairs Product 40,8,399.94,0.06,3007.55,2230.86,776.69,0.2582,Credit Card,Same Day
ORD-20235439,2023-02-14,2023-02-21,CUST-3417,Customer 3417,Consumer,Canada,State_28,City_26,Central,PROD-OFF-8367,Office Supplies,Envelopes,Envelopes Product 10,8,129.64,0.16,871.18,599.24,271.94,0.3122,PayPal,Second Class
ORD-20235440,2025-07-22,2025-07-25,CUST-5361,Customer 5361,Consumer,Australia,State_14,City_49,South,PROD-FUR-8007,Furniture,Bookcases,Bookcases Product 16,3,108.5,0.02,318.99,205.05,113.94,0.3572,Bank Transfer,Same Day
ORD-20235441,2024-03-04,2024-03-10,CUST-7096,Customer 7096,Consumer,Canada,State_9,City_89,Central,PROD-TEC-2348,Technology,Phones,Phones Product 40,14,310.27,0.22,3388.15,1444.05,1944.1,0.5738,PayPal,Standard Class
ORD-20235442,2025-04-21,2025-04-22,CUST-3824,Customer 3824,Corporate,Germany,State_41,City_44,North,PROD-FUR-6323,Furniture,Furnishings,Furnishings Product 2,5,316.39,0.27,1154.82,906.08,248.74,0.2154,Credit Card,Standard Class
ORD-20235443,2025-04-09,2025-04-16,CUST-3969,Customer 3969,Corporate,Canada,State_8,City_76,East,PROD-OFF-7410,Office Supplies,Paper,Paper Product 29,3,233.88,0.21,554.3,253.71,300.59,0.5423,Cash on Delivery,Standard Class
ORD-20235444,2023-11-05,2023-11-06,CUST-3435,Customer 3435,Consumer,United States,State_26,City_15,South,PROD-OFF-3829,Office Supplies,Storage,Storage Product 44,14,460.71,0.07,5998.44,4794.99,1203.45,0.2006,Debit Card,Same Day
ORD-20235445,2025-05-14,2025-05-19,CUST-3216,Customer 3216,Corporate,United Kingdom,State_15,City_57,West,PROD-OFF-3090,Office Supplies,Fasteners,Fasteners Product 45,9,426.66,0.23,2956.75,1481.31,1475.44,0.499,Cash on Delivery,First Class
ORD-20235446,2024-01-04,2024-01-09,CUST-3718,Customer 3718,Corporate,United States,State_44,City_33,South,PROD-TEC-2497,Technology,Phones,Phones Product 49,8,462.18,0.22,2884.0,1628.13,1255.87,0.4355,Credit Card,Standard Class
ORD-20235447,2024-12-21,2024-12-23,CUST-8057,Customer 8057,Consumer,United Kingdom,State_9,City_7,West,PROD-OFF-8222,Office Supplies,Storage,Storage Product 45,2,203.65,0.09,370.64,242.99,127.65,0.3444,PayPal,Same Day
ORD-20235448,2023-10-15,2023-10-20,CUST-3463,Customer 3463,Consumer,Germany,State_22,City_20,North,PROD-TEC-8845,Technology,Copiers,Copiers Product 29,7,232.8,0.26,1205.9,562.55,643.35,0.5335,Bank Transfer,Standard Class
ORD-20235449,2023-05-01,2023-05-02,CUST-3416,Customer 3416,Corporate,Germany,State_27,City_30,North,PROD-TEC-7071,Technology,Accessories,Accessories Product 5,4,145.33,0.06,546.44,288.78,257.66,0.4715,Cash on Delivery,Standard Class
ORD-20235450,2023-03-03,2023-03-07,CUST-3827,Customer 3827,Consumer,Australia,State_12,City_93,South,PROD-TEC-6209,Technology,Accessories,Accessories Product 13,11,19.35,0.23,163.89,117.45,46.44,0.2834,PayPal,First Class
ORD-20235451,2023-10-08,2023-10-09,CUST-7811,Customer 7811,Home Office,Germany,State_38,City_10,East,PROD-TEC-1480,Technology,Accessories,Accessories Product 9,5,183.86,0.02,900.91,469.73,431.18,0.4786,Credit Card,First Class
ORD-20235452,2023-11-18,2023-11-25,CUST-3565,Customer 3565,Corporate,Canada,State_50,City_78,South,PROD-TEC-8628,Technology,Accessories,Accessories Product 18,11,330.79,0.19,2947.34,1939.2,1008.14,0.3421,Credit Card,First Class
ORD-20235453,2024-02-09,2024-02-15,CUST-3447,Customer 3447,Corporate,France,State_12,City_9,East,PROD-OFF-2898,Office Supplies,Fasteners,Fasteners Product 28,1,372.86,0.18,305.75,148.01,157.74,0.5159,Credit Card,Same Day
ORD-20235454,2025-09-21,2025-09-28,CUST-1777,Customer 1777,Corporate,Germany,State_39,City_7,Central,PROD-FUR-5533,Furniture,Chairs,Chairs Product 28,13,275.16,0.13,3112.06,1268.53,1843.53,0.5924,Cash on Delivery,Same Day
ORD-20235455,2023-05-30,2023-06-06,CUST-3060,Customer 3060,Home Office,France,State_6,City_34,East,PROD-TEC-1622,Technology,Copiers,Copiers Product 11,15,72.69,0.05,1035.83,706.18,329.65,0.3182,Cash on Delivery,Standard Class
ORD-20235456,2025-07-09,2025-07-14,CUST-9122,Customer 9122,Home Office,United Kingdom,State_20,City_97,South,PROD-OFF-2562,Office Supplies,Paper,Paper Product 43,5,307.86,0.23,1185.26,475.36,709.9,0.5989,Debit Card,First Class
ORD-20235457,2024-01-24,2024-01-25,CUST-7970,Customer 7970,Consumer,Australia,State_1,City_33,North,PROD-TEC-5356,Technology,Machines,Machines Product 20,5,21.62,0.0,108.1,81.56,26.54,0.2455,PayPal,Standard Class
ORD-20235458,2024-07-15,2024-07-21,CUST-6365,Customer 6365,Consumer,United States,State_22,City_35,East,PROD-FUR-8235,Furniture,Labels,Labels Product 15,12,479.3,0.21,4543.76,2009.55,2534.21,0.5577,PayPal,Same Day
ORD-20235459,2023-02-13,2023-02-19,CUST-1946,Customer 1946,Home Office,United States,State_34,City_3,South,PROD-OFF-8458,Office Supplies,Art,Art Product 30,4,453.1,0.24,1377.42,587.12,790.3,0.5738,Credit Card,Standard Class
ORD-20235460,2024-03-28,2024-03-29,CUST-1979,Customer 1979,Corporate,France,State_33,City_29,East,PROD-TEC-3254,Technology,Machines,Machines Product 7,4,21.8,0.13,75.86,48.19,27.67,0.3648,Credit Card,Same Day
ORD-20235461,2023-08-01,2023-08-02,CUST-6896,Customer 6896,Home Office,Canada,State_9,City_41,North,PROD-TEC-3215,Technology,Machines,Machines Product 27,3,221.75,0.25,498.94,371.4,127.54,0.2556,Cash on Delivery,Standard Class
ORD-20235462,2024-03-13,2024-03-15,CUST-8491,Customer 8491,Corporate,Germany,State_32,City_80,Central,PROD-FUR-1812,Furniture,Bookcases,Bookcases Product 9,11,228.86,0.13,2190.19,1596.37,593.82,0.2711,Debit Card,Same Day
ORD-20235463,2024-03-06,2024-03-12,CUST-7282,Customer 7282,Home Office,France,State_45,City_74,South,PROD-TEC-7674,Technology,Copiers,Copiers Product 10,3,115.93,0.16,292.14,209.69,82.45,0.2822,Credit Card,Same Day
ORD-20235464,2025-03-23,2025-03-26,CUST-9168,Customer 9168,Home Office,France,State_1,City_86,Central,PROD-FUR-1713,Furniture,Tables,Tables Product 35,2,317.4,0.13,552.28,221.49,330.79,0.599,Credit Card,First Class
ORD-20235465,2023-01-27,2023-01-31,CUST-2706,Customer 2706,Home Office,Germany,State_17,City_50,West,PROD-OFF-1634,Office Supplies,Paper,Paper Product 10,4,191.27,0.2,612.06,325.33,286.73,0.4685,PayPal,Same Day
ORD-20235466,2025-10-16,2025-10-17,CUST-4739,Customer 4739,Corporate,United States,State_37,City_95,North,PROD-OFF-5286,Office Supplies,Envelopes,Envelopes Product 21,11,218.93,0.2,1926.58,919.08,1007.5,0.5229,Credit Card,Second Class
ORD-20235467,2023-11-07,2023-11-10,CUST-5031,Customer 5031,Consumer,France,State_12,City_75,West,PROD-OFF-6327,Office Supplies,Envelopes,Envelopes Product 22,10,97.81,0.18,802.04,467.88,334.16,0.4166,Cash on Delivery,Second Class
ORD-20235468,2024-11-19,2024-11-25,CUST-1725,Customer 1725,Corporate,Germany,State_24,City_84,East,PROD-OFF-3338,Office Supplies,Binders,Binders Product 1,3,47.78,0.15,121.84,91.77,30.07,0.2468,Bank Transfer,Same Day
ORD-20235469,2023-06-16,2023-06-18,CUST-7316,Customer 7316,Home Office,United Kingdom,State_18,City_1,North,PROD-FUR-5170,Furniture,Bookcases,Bookcases Product 34,14,357.98,0.03,4861.37,3839.92,1021.45,0.2101,Credit Card,First Class
ORD-20235470,2024-01-24,2024-01-27,CUST-8800,Customer 8800,Home Office,United Kingdom,State_3,City_49,South,PROD-FUR-9874,Furniture,Bookcases,Bookcases Product 22,9,435.4,0.29,2782.21,2097.75,684.46,0.246,PayPal,Standard Class
ORD-20235471,2025-01-02,2025-01-04,CUST-2867,Customer 2867,Home Office,France,State_11,City_74,Central,PROD-OFF-7061,Office Supplies,Art,Art Product 46,5,204.77,0.24,778.13,430.93,347.2,0.4462,PayPal,Second Class
ORD-20235472,2024-11-13,2024-11-18,CUST-7263,Customer 7263,Consumer,France,State_48,City_72,Central,PROD-TEC-6166,Technology,Accessories,Accessories Product 38,6,278.03,0.18,1367.91,644.42,723.49,0.5289,PayPal,First Class
ORD-20235473,2025-07-03,2025-07-06,CUST-3246,Customer 3246,Consumer,Germany,State_37,City_11,West,PROD-OFF-6913,Office Supplies,Art,Art Product 8,15,326.55,0.07,4555.37,2897.23,1658.14,0.364,Bank Transfer,Standard Class
ORD-20235474,2023-07-10,2023-07-14,CUST-4302,Customer 4302,Corporate,Germany,State_25,City_65,Central,PROD-TEC-8024,Technology,Machines,Machines Product 38,10,395.64,0.22,3085.99,1248.43,1837.56,0.5955,Bank Transfer,Standard Class
ORD-20235475,2025-01-26,2025-02-02,CUST-8852,Customer 8852,Corporate,Australia,State_47,City_97,North,PROD-TEC-9963,Technology,Machines,Machines Product 32,12,225.1,0.23,2079.92,923.32,1156.6,0.5561,PayPal,Second Class
ORD-20235476,2024-11-30,2024-12-01,CUST-7565,Customer 7565,Home Office,Germany,State_23,City_68,West,PROD-OFF-2977,Office Supplies,Paper,Paper Product 32,5,329.37,0.21,1301.01,589.35,711.66,0.547,PayPal,Standard Class
ORD-20235477,2023-09-09,2023-09-11,CUST-8465,Customer 8465,Corporate,France,State_36,City_87,Central,PROD-OFF-2367,Office Supplies,Paper,Paper Product 43,1,326.76,0.07,303.89,156.04,147.85,0.4865,Credit Card,Same Day
ORD-20235478,2024-01-07,2024-01-09,CUST-1710,Customer 1710,Consumer,Germany,State_10,City_66,North,PROD-TEC-3825,Technology,Accessories,Accessories Product 41,5,14.11,0.15,59.97,28.79,31.18,0.5199,PayPal,Same Day
ORD-20235479,2025-11-28,2025-12-04,CUST-1752,Customer 1752,Home Office,United States,State_12,City_16,Central,PROD-FUR-7923,Furniture,Bookcases,Bookcases Product 14,6,55.44,0.21,262.79,132.22,130.57,0.4969,Credit Card,Same Day
ORD-20235480,2024-01-22,2024-01-27,CUST-5413,Customer 5413,Home Office,Germany,State_32,City_85,South,PROD-OFF-4912,Office Supplies,Binders,Binders Product 11,12,183.51,0.07,2047.97,1361.48,686.49,0.3352,Credit Card,First Class
ORD-20235481,2023-07-18,2023-07-25,CUST-2837,Customer 2837,Home Office,France,State_12,City_63,North,PROD-TEC-6290,Technology,Machines,Machines Product 10,15,176.73,0.09,2412.36,1794.26,618.1,0.2562,Credit Card,First Class
ORD-20235482,2023-10-10,2023-10-17,CUST-4637,Customer 4637,Corporate,Australia,State_21,City_57,West,PROD-TEC-9213,Technology,Machines,Machines Product 27,7,281.63,0.03,1912.27,953.56,958.71,0.5013,PayPal,Same Day
ORD-20235483,2023-12-08,2023-12-09,CUST-1104,Customer 1104,Consumer,Canada,State_42,City_54,South,PROD-OFF-9940,Office Supplies,Storage,Storage Product 3,4,251.87,0.14,866.43,597.02,269.41,0.3109,Debit Card,Standard Class
ORD-20235484,2024-08-26,2024-08-30,CUST-4087,Customer 4087,Corporate,Germany,State_43,City_5,South,PROD-TEC-4991,Technology,Machines,Machines Product 24,8,323.52,0.07,2406.99,1665.42,741.57,0.3081,Debit Card,First Class
ORD-20235485,2024-10-23,2024-10-30,CUST-4433,Customer 4433,Corporate,Canada,State_17,City_41,South,PROD-FUR-7873,Furniture,Furnishings,Furnishings Product 28,12,117.54,0.25,1057.86,606.38,451.48,0.4268,Credit Card,First Class
ORD-20235486,2023-06-04,2023-06-11,CUST-9806,Customer 9806,Corporate,Australia,State_33,City_11,South,PROD-OFF-9123,Office Supplies,Binders,Binders Product 3,5,452.02,0.01,2237.5,1163.08,1074.42,0.4802,Bank Transfer,Same Day
ORD-20235487,2024-11-11,2024-11-13,CUST-3591,Customer 3591,Corporate,United States,State_32,City_72,West,PROD-FUR-9817,Furniture,Furnishings,Furnishings Product 29,12,257.77,0.09,2814.85,1324.89,1489.96,0.5293,Bank Transfer,Second Class
ORD-20235488,2025-09-19,2025-09-26,CUST-9108,Customer 9108,Home Office,France,State_17,City_73,South,PROD-TEC-3893,Technology,Phones,Phones Product 2,14,214.98,0.29,2136.9,939.9,1197.0,0.5602,Debit Card,Same Day
ORD-20235489,2025-11-22,2025-11-25,CUST-5743,Customer 5743,Corporate,United States,State_23,City_46,Central,PROD-FUR-2056,Furniture,Labels,Labels Product 4,1,103.66,0.19,83.96,58.66,25.3,0.3013,Debit Card,First Class
ORD-20235490,2024-12-29,2025-01-03,CUST-1436,Customer 1436,Home Office,United Kingdom,State_45,City_62,East,PROD-FUR-1538,Furniture,Labels,Labels Product 29,15,8.88,0.18,109.22,71.81,37.41,0.3425,Cash on Delivery,Same Day
ORD-20235491,2023-04-18,2023-04-22,CUST-9489,Customer 9489,Home Office,Canada,State_50,City_90,West,PROD-FUR-3451,Furniture,Labels,Labels Product 1,3,62.81,0.14,162.05,85.07,76.98,0.475,Bank Transfer,First Class
